date,gender,nation,jerk,born,bweight,pid,snatch,snatch3,snatch1,snatch2,rank_s,total,rank_cj,name,jerk1,rank,jerk3,jerk2,category,event
04.2011,w,CHN,113,29.01.1993,47.74,0,93,*96,88,93,1,206,1,TIAN Yuan,113,1,*122,*122,48,23RD WOMEN'S AND 42ND MEN'S ASIAN CHAMPIONSHIPS
04.2011,w,TPE,90,20.10.1986,47.46,1,68,*70,65,68,3,158,2,WEN Shih-Ping,85,2,90,89,48,23RD WOMEN'S AND 42ND MEN'S ASIAN CHAMPIONSHIPS
04.2011,w,IND,90,02.01.1994,47.56,2,68,*70,65,68,4,158,3,KHUMUKCHAM Sanjita Chanu,85,3,90,89,48,23RD WOMEN'S AND 42ND MEN'S ASIAN CHAMPIONSHIPS
04.2011,w,UZB,86,30.05.1993,46.70,3,66,66,61,64,5,152,4,SISOEVA Marina,82,4,*92,86,48,23RD WOMEN'S AND 42ND MEN'S ASIAN CHAMPIONSHIPS
04.2011,w,UZB,82,07.01.1992,47.32,4,68,68,62,65,2,150,5,TOGOEVA Makhliyo,78,5,*85,82,48,23RD WOMEN'S AND 42ND MEN'S ASIAN CHAMPIONSHIPS
04.2011,w,CHN,125,15.09.1988,52.96,5,90,*95,90,*95,1,215,1,LI Ping,120,1,*128,125,53,23RD WOMEN'S AND 42ND MEN'S ASIAN CHAMPIONSHIPS
04.2011,w,HKG,110,24.06.1983,52.72,6,85,*90,85,*90,2,195,2,YU Weili,105,2,*113,110,53,23RD WOMEN'S AND 42ND MEN'S ASIAN CHAMPIONSHIPS
04.2011,w,IND,88,10.03.1994,51.42,7,70,70,*65,*65,3,158,3,MATSA Santoshi,83,3,*92,88,53,23RD WOMEN'S AND 42ND MEN'S ASIAN CHAMPIONSHIPS
04.2011,w,BAN,75,05.06.1996,51.04,8,58,*62,58,*62,4,133,4,CHAKMA Fullapati,70,4,*78,75,53,23RD WOMEN'S AND 42ND MEN'S ASIAN CHAMPIONSHIPS
04.2011,m,CHN,158,10.01.1989,55.94,9,130,*135,130,*135,1,288,1,WU Jingbiao,153,1,158,*158,56,23RD WOMEN'S AND 42ND MEN'S ASIAN CHAMPIONSHIPS
04.2011,m,IRI,140,08.11.1991,55.80,10,115,*120,*115,115,2,255,2,ASKARI Majid,140,2,*150,*148,56,23RD WOMEN'S AND 42ND MEN'S ASIAN CHAMPIONSHIPS
04.2011,m,UZB,140,19.01.1987,55.90,11,114,114,*111,111,3,254,3,MAKAROV Ruslan,140,3,*147,*143,56,23RD WOMEN'S AND 42ND MEN'S ASIAN CHAMPIONSHIPS
04.2011,m,MYA,135,14.12.1989,55.28,12,110,*114,*110,110,4,245,4,PYAE Phyo,135,4,*145,*140,56,23RD WOMEN'S AND 42ND MEN'S ASIAN CHAMPIONSHIPS
04.2011,w,CHN,128,15.05.1990,57.86,13,107,107,95,*105,1,235,2,LI Xueying,128,1,*131,*131,58,23RD WOMEN'S AND 42ND MEN'S ASIAN CHAMPIONSHIPS
04.2011,w,PRK,130,15.03.1985,57.90,14,92,92,*92,*92,2,222,1,JONG Chun Mi,*123,2,130,123,58,23RD WOMEN'S AND 42ND MEN'S ASIAN CHAMPIONSHIPS
04.2011,w,THA,117,01.01.1989,55.10,15,90,90,*90,*90,3,207,3,PRACHAMORN Chomchailai,*112,3,117,112,58,23RD WOMEN'S AND 42ND MEN'S ASIAN CHAMPIONSHIPS
04.2011,w,KAZ,116,09.06.1988,57.54,16,87,*91,82,87,4,203,4,KOSTENKO Tatyana,110,4,*121,116,58,23RD WOMEN'S AND 42ND MEN'S ASIAN CHAMPIONSHIPS
04.2011,w,KAZ,110,21.11.1987,56.78,17,86,*90,82,86,5,196,5,VINOGRADOVA Svetlana,105,5,*115,110,58,23RD WOMEN'S AND 42ND MEN'S ASIAN CHAMPIONSHIPS
04.2011,w,MGL,107,09.01.1991,57.98,18,84,*87,*84,84,6,191,6,GONGOR Otgontuya,*102,6,107,102,58,23RD WOMEN'S AND 42ND MEN'S ASIAN CHAMPIONSHIPS
