date,gender,nation,jerk,born,bweight,pid,snatch,snatch3,snatch1,snatch2,rank_s,total,rank_cj,name,jerk1,rank,jerk3,jerk2,category,event
04.2014,w,ITA,98,15.10.1988,47.80,0,82,82,77,81,1,180,1,PAGLIARO Genny Caterina,96,1,*101,98,48,EUROPEAN CHAMPIONSHIPS
04.2014,w,POL,96,19.02.1988,47.70,1,81,*83,78,81,2,177,3,KARPINSKA Marzena,93,2,*98,96,48,EUROPEAN CHAMPIONSHIPS
04.2014,w,TUR,96,29.10.1983,47.64,2,79,*81,79,*81,4,175,2,TAYLAN Nurcan,96,3,*98,*98,48,EUROPEAN CHAMPIONSHIPS
04.2014,w,UKR,94,16.01.1990,47.76,3,81,*83,78,81,3,175,4,DIACHENKO Iana,92,4,*97,94,48,EUROPEAN CHAMPIONSHIPS
04.2014,w,FRA,93,12.01.1988,47.86,4,72,*74,72,*74,6,165,5,MICHEL Anais,90,5,93,*93,48,EUROPEAN CHAMPIONSHIPS
04.2014,w,ESP,92,17.08.1981,48.00,5,72,*74,70,72,7,164,6,JUAN TELLO Estefania,90,6,*94,92,48,EUROPEAN CHAMPIONSHIPS
04.2014,w,LAT,86,19.05.1998,47.66,6,72,72,68,70,5,158,7,KOHA Rebeka,83,7,---,86,48,EUROPEAN CHAMPIONSHIPS
04.2014,w,TUR,86,27.03.1992,47.92,7,68,*70,65,68,9,154,8,DEMIREL Hacer,80,8,86,84,48,EUROPEAN CHAMPIONSHIPS
04.2014,w,BLR,82,13.07.1994,45.58,8,70,70,63,67,8,152,10,ASAYONAK Yuliya,82,9,*88,*88,48,EUROPEAN CHAMPIONSHIPS
04.2014,w,ARM,85,03.01.1988,48.00,9,64,*66,61,64,11,149,9,GRIGORYAN Elen,81,10,85,84,48,EUROPEAN CHAMPIONSHIPS
04.2014,w,UKR,80,05.10.1992,48.00,10,66,*69,*66,66,10,146,12,PONOMAROVA Daria,80,11,*84,*83,48,EUROPEAN CHAMPIONSHIPS
04.2014,w,FIN,81,24.05.1986,47.76,11,63,*66,63,*66,12,144,11,KUKKONEN Sini Kristiina,78,12,*83,81,48,EUROPEAN CHAMPIONSHIPS
04.2014,w,TUR,114,16.12.1992,52.70,12,81,81,77,*80,4,195,1,COBAN BASOL Aysegul,104,1,114,107,53,EUROPEAN CHAMPIONSHIPS
04.2014,w,UKR,106,07.11.1986,52.46,13,88,*91,88,*90,1,194,2,PARATOVA Iuliia,103,2,106,*106,53,EUROPEAN CHAMPIONSHIPS
04.2014,w,BUL,102,05.06.1991,53.00,14,83,*85,80,83,3,185,3,IVANOVA Maya Petrova,97,3,102,100,53,EUROPEAN CHAMPIONSHIPS
04.2014,w,FRA,100,17.07.1991,52.30,15,84,*85,82,84,2,184,4,LORENTZ Manon Camille,94,4,100,97,53,EUROPEAN CHAMPIONSHIPS
04.2014,w,ARM,94,16.08.1989,52.74,16,80,80,75,*80,5,174,6,GOVELYAN Anna,88,5,*97,94,53,EUROPEAN CHAMPIONSHIPS
04.2014,w,ESP,96,10.12.1994,52.24,17,76,76,*72,72,7,172,5,HERNANDEZ MARTIN Atenery,90,6,96,93,53,EUROPEAN CHAMPIONSHIPS
04.2014,w,ROU,92,11.03.1990,52.86,18,77,*82,77,*81,6,169,7,BERCHI Dana Alexandra,92,7,*94,*94,53,EUROPEAN CHAMPIONSHIPS
04.2014,w,ISR,73,18.02.1984,52.72,19,70,70,63,66,8,143,8,ZALATAROVA Aksana,73,8,*78,*77,53,EUROPEAN CHAMPIONSHIPS
04.2014,w,CZE,72,31.01.1990,52.64,20,63,*66,60,63,9,135,9,VEZNIKOVA Veronika,72,9,*77,*76,53,EUROPEAN CHAMPIONSHIPS
04.2014,w,IRL,70,14.10.1985,51.74,21,55,*57,55,*57,11,125,10,CRAIG Gabrielle Alexandria,68,10,70,*70,53,EUROPEAN CHAMPIONSHIPS
04.2014,w,CRO,65,13.06.1991,52.80,22,57,*60,50,57,10,122,11,SOJAT Tea,*65,11,*71,65,53,EUROPEAN CHAMPIONSHIPS
04.2014,m,ROU,137,25.08.1993,55.68,23,122,122,117,120,1,259,5,CROITORU Florin Ionut,*137,1,*140,137,56,EUROPEAN CHAMPIONSHIPS
04.2014,m,ITA,143,16.01.1995,55.68,24,114,*116,110,114,5,257,3,SCARANTINO Mirco,140,2,143,*143,56,EUROPEAN CHAMPIONSHIPS
04.2014,m,ARM,147,17.03.1993,55.92,25,109,109,*103,105,10,256,1,MARGARYAN Smbat,140,3,147,145,56,EUROPEAN CHAMPIONSHIPS
04.2014,m,MDA,146,09.07.1987,55.96,26,109,*114,109,*114,11,255,2,SIRGHI Oleg,141,4,146,*146,56,EUROPEAN CHAMPIONSHIPS
04.2014,m,ESP,138,08.09.1992,55.62,27,115,*117,113,115,4,253,4,BRACHI GARCIA Josue,135,5,*140,138,56,EUROPEAN CHAMPIONSHIPS
04.2014,m,TUR,133,22.09.1992,55.00,28,115,*117,111,115,2,248,9,ALGUL Ismet,133,6,*138,*138,56,EUROPEAN CHAMPIONSHIPS
04.2014,m,BUL,137,22.09.1989,55.72,29,111,*116,111,*116,9,248,6,NAZIF Ferdi,133,7,*140,137,56,EUROPEAN CHAMPIONSHIPS
