date,gender,nation,jerk,born,bweight,pid,snatch,snatch3,snatch1,snatch2,rank_s,total,rank_cj,name,jerk1,rank,jerk3,jerk2,category,event
10.2013,W,CHN,115,18.11.1992,47.67,0,84,84,* 84,* 84,1,199,1,TAN Yayun,106,1,115,110,48,2013 IWF WORLD CHAMPIONSHIPS
10.2013,W,PRK,105,12.06.1991,47.34,1,81,* 83,78,81,2,186,2,RYANG Chun Hwa,*105,2,105,*105,48,2013 IWF WORLD CHAMPIONSHIPS
10.2013,W,VIE,98,06.09.1991,47.89,2,78,* 80,78,* 80,4,176,3,DO THI THU Hoai,* 98,3,*100,98,48,2013 IWF WORLD CHAMPIONSHIPS
10.2013,W,POL,97,19.02.1988,47.71,3,78,* 81,78,* 81,3,175,4,KARPINSKA Marzena,97,4,*104,*103,48,2013 IWF WORLD CHAMPIONSHIPS
10.2013,W,UKR,92,16.01.1990,47.55,4,77,* 81,* 77,77,5,169,6,DIACHENKO Iana,89,5,92,* 92,48,2013 IWF WORLD CHAMPIONSHIPS
10.2013,W,JPN,92,05.02.1993,47.83,5,77,* 79,75,77,6,169,7,MIZUOCHI Honami,90,6,* 93,92,48,2013 IWF WORLD CHAMPIONSHIPS
10.2013,W,COL,90,20.05.1990,47.62,6,76,* 78,73,76,7,166,12,MERCADO VILLARREAL Katherin,* 90,7,90,* 90,48,2013 IWF WORLD CHAMPIONSHIPS
10.2013,W,FRA,89,12.01.1988,47.74,7,73,73,70,* 73,8,162,13,MICHEL Anais,* 89,8,89,* 89,48,2013 IWF WORLD CHAMPIONSHIPS
10.2013,W,UZB,91,07.01.1992,47.54,8,70,70,65,68,11,161,9,TOGOEVA Makhliyo,87,9,91,89,48,2013 IWF WORLD CHAMPIONSHIPS
10.2013,W,PUR,91,06.06.1985,47.61,9,70,* 72,* 70,70,12,161,10,BURGOS ORTIZ Lely Berlitt,88,10,91,* 91,48,2013 IWF WORLD CHAMPIONSHIPS
10.2013,W,USA,90,08.10.1985,47.48,10,70,* 72,68,70,10,160,11,KING Morghan Whitney,88,11,90,* 90,48,2013 IWF WORLD CHAMPIONSHIPS
10.2013,W,KAZ,88,20.11.1984,47.46,11,70,70,* 70,* 70,9,158,14,MOMOTOVA Galina,* 88,12,* 91,88,48,2013 IWF WORLD CHAMPIONSHIPS
10.2013,W,CAN,85,15.02.1991,47.94,12,70,* 73,70,* 73,13,155,16,RUEL Jessica,83,13,* 87,85,48,2013 IWF WORLD CHAMPIONSHIPS
10.2013,W,ESP,85,17.08.1981,47.56,13,68,* 71,68,* 71,14,153,15,JUAN TELLO Estefania,85,14,* 88,* 88,48,2013 IWF WORLD CHAMPIONSHIPS
